Datetime,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,Close
2010-12-01,-0.0895541709,0.0204944911,-0.0106881742,-0.0036850923999999998,-0.0033659668,2.1836101754,3.2224695188,-0.5286833337,0.6279765652,2524.29203949,2517.61094063,2464.66271409,2354.41979654,0.17,0.16,0.2,1.64,2.97,0.0312648597,0.001445609,4.92,5.98,0.0007630393,-0.0068364352,0.006082605699999999,0.0009924066000000001,0.0168728905,0.006556494,0.029690398,0.014134833700000004,0.0200534749,0.0308788994,0.0117604561,0.0254457167,0.0162999798,0.0206573809,0.0266337608,0.0216169548,0.010509850900000001,0.0226931037,0.0011588147,0.0221867715,0.0232527837,2.8,2.81,2.77,-0.01,0.03,1.06,3.01,5.78,5.82,5.81,-0.0476190476,0.1777777778,0.1156462585,1.19,3.43,1.55,3.22,3.14,2.41,2.16,1.26,1.81,0.17,1.07,1.12,1.96,2.13,0.5,0.84,0.72,2.12,2.12,0.01,-0.63,-0.59,7.11,1.32,0.16,2549.429932
2010-12-02,-0.0340341432,0.0117360221,0.0204944911,-0.0106881742,-0.0036850923999999998,1.4246272033,4.173653886,0.022106150699999997,1.5384222028999999,2534.30259558,2523.49086038,2469.16025856,2356.65790899,0.16,0.16,0.19,1.68,3.01,0.014178674399999999,0.0025261638,4.95,6.0,0.0027158134000000002,0.0053180047,-0.0074110190000000005,-0.0005858407,0.0055309732999999995,-0.000113305,0.0233129462,0.0028836912,0.0304062632,0.032642011,0.0454050111,0.0021029160000000002,0.0211893852,0.022171040899999998,0.0132495826,0.0128185625,0.0085582891,0.0094733444,0.007139480500000002,0.010845866000000001,0.014271945500000001,2.85,2.85,2.82,0.0,0.03,1.05,2.99,5.81,5.84,5.84,-0.05,0.0377358491,0.0243902439,0.68,2.05,2.17,0.79,1.44,1.38,1.16,0.64,2.23,0.09,0.52,1.24,1.32,1.73,1.6,0.96,0.54,1.29,1.52,-0.99,-0.52,-0.51,1.29,0.21,-0.18,2579.350098
2010-12-03,-0.11173477650000001,0.004694928,0.0117360221,0.0204944911,-0.0106881742,2.2449616768,3.0647495229,1.4063650732,0.5478467147,2544.69484384,2529.96410806,2473.95632532,2358.99424782,0.14,0.14,0.19,1.64,3.03,0.0136394635,0.0104391649,5.0,6.05,-0.001246608,-0.0044458709,-0.0143432557,-0.0002855769,-0.0022316611,-0.0048150796,0.0059952638,-0.0006389297,0.007631645699999998,0.0048345483,0.0093814451,-0.0040570927,0.0009367421000000001,-0.003866477,-0.0014214146,0.0026032369,-0.005469784300000001,0.0017319994,-0.00041391160000000003,0.0069488431,0.0050996892,2.89,2.89,2.84,0.0,0.05,1.05,3.02,5.86,5.91,5.91,0.0,-0.10909090910000001,-0.0238095238,1.73,0.8,0.0,0.45,1.35,-0.07,0.01,1.42,-0.3,1.22,-0.46,0.64,0.01,0.14,0.3,1.46,2.45,0.43,0.06,-1.95,-1.16,-1.15,4.31,2.91,2.2,2591.459961
2010-12-06,-0.10681064960000004,0.0013351397,0.004694928,0.0117360221,0.0204944911,2.7601536420999997,3.0498864801,3.0462098947000005,0.618071568,2553.82667623,2536.15037605,2478.69999578,2361.34176697,0.14,0.15,0.19,1.53,2.95,0.0016819915,0.0083719273,4.93,5.97,0.011352776299999999,-0.011570311100000001,-0.0006677963,0.0003006931,0.0085370274,0.0134904946,-0.0047675802000000005,-0.0057544756,0.0073214086,-0.0066617321,-0.0106712224,0.0016855738,-0.0003519668,0.0043513829999999995,0.00095854,-0.0012982388,-0.0035518109999999998,-0.0017483092999999999,0.0051881912,0.0058697577,-0.0014048925,2.81,2.8,2.76,0.01,0.05,1.04,3.02,5.78,5.82,5.83,0.0,-0.14285714289999998,-0.0670731707,-0.26,0.03,0.08,0.23,0.21,-0.02,-0.1,-0.81,0.41,0.7,-0.46,-0.02,0.15,3.2,-0.1,-0.65,0.58,0.3,-0.12,0.86,0.24,0.24,1.75,2.79,0.6,2594.919922
2010-12-07,0.1788835087,0.0013757912,0.0013351397,0.004694928,0.0117360221,4.0132418073,2.6251755308,3.3681775032,0.7147125308,2561.94727874,2542.08748214,2483.39764261,2363.70145078,0.08,0.14,0.19,1.74,3.15,-0.0071644464,0.0033562975,5.09,6.14,-0.0037544632,-0.0013288355,0.0029622094,-0.0022996107,-0.006059640799999999,-0.0071889861,0.0197604779,0.0017684887,-0.0162907761,0.001117772,-0.0093946068,0.0021035059,0.0163420277,0.0066201404,0.0068345811,0.0005150803,0.008196208100000001,-0.000266698,0.0065393506,0.0046789134,-0.0001356215,3.07,3.01,2.96,0.06,0.11,1.05,2.99,5.95,6.0,6.06,0.0,0.2857142857,0.13725490199999998,-0.62,-0.07,1.64,1.0,-0.77,0.68,0.02,-0.32,0.59,-0.49,1.26,0.27,-0.02,-2.12,-0.29,-0.6,0.14,0.61,0.1,0.6,0.33,0.36,-1.37,-4.91,-1.52,2598.48999
2010-12-08,-0.07492564089999999,0.0041062009,0.0013757912,0.0013351397,0.004694928,2.342875921,4.577645373399999,5.6408439023,1.8018061928,2570.53139387,2548.47533261,2488.32949631,2366.14382353,0.08,0.15,0.18,1.87,3.26,-0.004397339,-0.0242957746,5.07,6.16,0.0028353715000000003,0.0097858718,0.0051710422,-0.0003464899,0.0087991765,-0.002715455,0.0005871990000000001,0.0022468303,0.0257324331,0.0133978037,0.0316122948,0.0054575846999999995,0.0056370503,-0.0024102608,-0.0037189907,0.0037017602,-0.0143259649,0.0011726495,-0.0094980895,-0.0004971155000000001,0.0013798687,3.18,3.11,3.08,0.07,0.1,1.09,2.9,5.98,6.01,6.08,-0.052631578899999996,0.1666666667,0.0747126437,-0.53,-0.68,0.51,1.26,-0.46,-0.34,0.11,-0.04,-0.22,-1.83,-1.62,-0.83,0.48,4.85,0.89,-1.27,-5.12,0.24,0.45,-0.16,0.19,0.18,0.13,-1.22,-1.41,2609.159912
2010-12-09,0.0915926644,0.0028783249,0.0041062009,0.0013757912,0.0013351397,1.4468692725999999,2.8921089692,5.680910474199999,1.4692952704,2578.92021717,2554.97005541,2493.36245418,2368.63662053,0.09,0.14,0.18,1.9,3.23,0.0005662514,0.0041501263,5.01,6.09,0.0027486409000000004,0.0074390209,-0.0001978631,0.00235092,-0.0038939287,-0.0081682855,0.0052815725,-0.0062449959,0.0136612774,-0.0055086302000000005,0.0238338092,0.0020877105999999998,0.006803289499999999,0.0023297954999999997,-0.0016786379999999999,0.0038427483,0.0034332004999999997,-0.0002128734,-0.0131986369,0.0046987423,0.0041056773999999996,3.14,3.09,3.05,0.05,0.09,1.08,2.86,5.91,5.95,6.0,0.0,0.015873015900000002,0.016042780700000002,0.59,0.24,0.67,-0.32,0.1,-0.16,-0.05,-0.11,0.05,0.69,0.29,1.78,0.03,-3.71,0.29,0.27,2.0,0.12,0.35,-0.31,0.09,0.09,0.61,1.38,0.4,2616.669922
2010-12-10,-0.09779322380000001,0.007975831,0.0028783249,0.0041062009,0.0013757912,1.778151262,4.0630317532,4.897396667200001,3.2095236335000004,2589.57836659,2562.83386337,2499.01647712,2371.31227643,0.09,0.13,0.18,1.98,3.32,-0.0061120543,-0.011500449199999999,5.03,6.11,-0.0013566262,-0.0033768846999999995,-0.0002968534,-0.0009471833,0.0025018607999999997,0.0044037116,0.0344425006,-0.0024170319,0.015192329899999999,0.009601181700000001,0.0066511473,0.0025,-0.0001814261,0.0008608814999999999,0.006032280300000001,0.0060016415,-0.000383683,0.0035409439000000007,0.0107049485,0.0119849562,0.005288990899999999,3.23,3.19,3.14,0.04,0.09,1.08,2.79,5.93,5.98,6.02,0.0,0.0,0.0421052632,0.11,-0.56,0.04,0.56,-0.66,0.55,0.4,-0.08,0.15,-0.56,0.15,0.28,0.69,-0.41,-0.58,-0.09,-0.74,1.21,0.65,-0.2,-0.01,0.0,-1.65,-0.1,-0.11,2637.540039
2010-12-13,0.0567733614,-0.004788601,0.007975831,0.0028783249,0.0041062009,1.1557192862,3.9477725563,4.2408538925,4.2371348161,2596.00228394,2568.745868,2503.95347456,2373.83563599,0.09,0.15,0.19,1.91,3.29,0.0092244619,0.0172695873,4.99,6.09,0.0015169466000000001,0.0018731268,-9.89805008413e-05,0.0003461249,0.0034627246999999997,-0.0078009056000000005,-0.0056432283,-0.0008076078,0.0019309196,-0.00329188,-0.0016518335,0.0024937794,0.0090968779,0.008222915,0.0033142523,4.83207020641e-05,0.006678747099999999,0.0015984876999999998,0.0288324212,-0.006088900899999999,0.0034154661,3.2,3.14,3.1,0.06,0.1,1.1,2.8,5.9,5.94,6.0,0.055555555599999994,-0.046875,-0.035353535400000004,0.97,0.78,0.89,2.29,0.93,0.35,0.18,1.19,0.79,0.94,0.61,0.5,-0.21,0.07,0.69,0.44,3.75,-0.1,0.02,-1.36,-0.54,-0.99,0.66,2.86,0.56,2624.909912
2010-12-14,0.0097748089,0.0010705354,-0.004788601,0.007975831,0.0028783249,1.1248833404,5.1832694362,3.7795890333999997,4.5309489112,2601.76913613,2574.36244924,2508.80706266,2376.36184828,0.09,0.15,0.2,2.08,3.49,-0.003272399,-0.0032165833,5.15,6.24,0.0039812546,-0.0063472545,-0.0026727381,0.0013689769,-0.0042901358,-0.0017790416,0.003972758,0.0147106205,-0.0173451466,0.013578018300000001,-0.0132362347,-0.002487576,0.0026795984,0.0051870719000000004,-0.0002831305,0.0009109564,0.0048710001,0.0041982954,0.0014104915,-0.0005698783,0.0006624435,3.4,3.34,3.29,0.06,0.11,1.09,2.75,6.04,6.09,6.15,0.052631578899999996,0.08196721309999999,0.08900523560000001,0.4,0.02,0.28,0.07,-0.37,-0.01,0.48,-0.05,0.48,0.45,0.2,0.36,0.16,-3.73,0.29,-0.15,0.54,-0.17,0.04,-0.7,0.06,0.11,-2.45,-0.3,0.18,2627.719971
2010-12-15,0.0057789745,-0.0039958596,0.0010705354,-0.004788601,0.007975831,0.3089139521,2.6590273437,4.9007003107,5.967183208200001,2604.57837884,2578.44411798,2513.05854926,2378.75844651,0.08,0.14,0.2,2.11,3.53,0.00373599,-0.0041233417,5.17,6.27,-0.0061795719999999995,0.0041946188,-0.001369727,-0.0017126375,0.0002185301,0.0093710761,-0.0113058784,-0.0031862354999999997,-0.01421922,0.0083272626,-0.0010060027,-0.0045719313,-0.0058111531999999995,-0.0015277023,-0.00156954,-0.005122452800000001,-0.0194544048,-0.0016616778,-0.0053510179,-0.0042764794,-0.007185085600000002,3.45,3.39,3.33,0.06,0.12,1.1,2.74,6.07,6.13,6.19,0.0,0.0303030303,0.0144230769,-1.36,1.09,-0.52,-1.78,0.39,-0.04,-0.05,-1.28,0.22,-1.29,-1.88,0.25,-0.59,-0.78,-0.1,-1.36,-1.79,-0.4,-0.38,0.65,1.12,1.12,0.33,-2.04,-1.18,2617.219971
2010-12-16,-0.0690404403,0.0076761175,-0.0039958596,0.0010705354,-0.004788601,0.7887940633,2.2470761548,3.7037158163,6.514515222000001,2610.52959341,2584.05039807,2517.93115749,2381.33109937,0.08,0.13,0.19,2.06,3.47,-0.0107150914,-0.0185418542,5.14,6.24,-0.0128844856,0.005716624799999999,-0.0022064962,0.0,0.0027781496999999995,0.0140683824,0.016009148100000002,-0.002716925,-0.0049739121,0.00502693,0.0077206778,0.0051496592,0.0021056098000000003,-0.00018702130000000002,0.0011444358,0.0061850952,-0.0133434449,0.0036465532,-0.0045600261,0.0106720979,0.0053162738,3.39,3.34,3.28,0.05,0.11,1.1,2.77,6.05,6.11,6.16,-0.05,-0.029411764700000002,-0.0236966825,0.33,-0.53,0.14,-0.39,-1.04,0.0,0.1,0.2,-0.23,-1.09,-1.79,-0.28,0.82,-4.12,0.0,-0.01,-1.6,0.95,0.53,-0.29,-0.04,-0.1,-1.83,0.14,-0.73,2637.310059
2010-12-17,0.39563415909999994,0.0021460928,0.0076761175,-0.0039958596,0.0010705354,0.2058710738,1.9876830349,4.2772674341000005,5.1133500641000005,2616.42784388,2589.66178597,2522.83464037,2383.93447123,0.05,0.11,0.18,1.97,3.33,0.0035343746,0.0040352164000000005,4.97,6.06,0.0046276511,-0.0025987493,0.0016933958,0.00165538,-0.0019921837,-0.0025836386,-0.0039391671,0.0022435735999999998,-0.008497876,-0.0032154340999999997,-0.0019987009,-0.0006923705,-0.0054033084,-0.0015813866,-0.0059719987,0.0008368042999999999,0.0020323243,-0.0006382889,-0.0015175085,0.0037988203999999998,-0.0006288296,3.28,3.22,3.15,0.06,0.13,1.09,2.73,5.88,5.95,6.01,-0.052631578899999996,-0.0757575758,-0.0436893204,0.0,-0.04,-0.48,1.02,0.36,-0.19,0.02,-0.43,-0.16,0.6,0.75,0.83,0.12,0.44,-0.1,-0.54,1.24,0.04,-0.09,0.45,0.25,0.24,1.02,1.0,0.42,2642.969971
2010-12-22,-0.020339291699999998,0.0014506891,0.0068124698,0.0024934404,0.0021460928,2.0731925326,2.3885108656,4.7873466326,7.0754937962,2638.08383478,2608.84038012,2538.70618524,2392.18088224,0.07,0.14,0.2,2.02,3.36,0.0059350504,0.0028922632,5.0,6.09,-0.0027217859000000003,0.000226773,-0.0002947534,-0.0024456848,0.0029611166,5.4100135318000004e-05,0.008938491600000001,-0.0051331408,0.0282926829,0.0042750623,0.0158987346,0.0011001375,-0.0019809163,0.0053261528,-0.0014227642999999999,0.0033795553000000003,0.0022323385,0.002282989,-0.0090268767,8.85581620057e-05,0.0032455531,3.29,3.22,3.16,0.07,0.13,1.09,2.73,5.89,5.95,6.02,0.052631578899999996,0.031746031699999996,0.0150753769,0.3,0.48,-0.13,-0.05,0.73,0.08,0.21,0.03,0.74,-0.1,0.37,0.0,0.03,2.29,-0.19,0.03,-0.03,0.03,0.3,-0.68,0.0,0.01,2.48,-0.31,-0.05,2671.47998
2010-12-23,-0.21297489530000002,-0.0022009829999999997,0.0014506891,0.0068124698,0.0024934404,1.0726853638,1.8699407055000001,3.3438655756,4.8161303975,2643.08679173,2614.24606754,2543.68241712,2394.90147146,0.06,0.14,0.19,2.09,3.41,0.0112434599,-0.0097332372,5.03,6.11,-0.0040049166,-0.0027449934000000004,-0.0049140049,-0.0018801233,-0.0047975706,-0.011744961299999999,-0.001107309,0.0037084811,-0.0018974857999999998,0.0039020219,-0.010220345300000001,0.0054944229,-0.0021404372,0.0021058073,-0.0014473821,-0.0016443282,-0.0061712988,0.0012111261,-0.0078807227,-0.0020617576,-0.0008068705000000001,3.35,3.27,3.22,0.08,0.13,1.08,2.7,5.92,5.97,6.05,-0.05,0.030769230800000002,0.0346534653,0.45,0.64,-0.23,-0.4,1.14,-0.29,0.23,0.15,0.2,-0.49,-0.83,0.04,-0.25,-1.66,-0.75,0.75,-0.19,-0.18,-0.12,0.64,-0.3,-0.28,0.0,0.27,-0.34,2665.600098
2010-12-30,-0.0425968008,-0.0014810857999999999,0.0015209282,-0.001645929,0.0006264713,-0.3181756953,1.7484204425999998,2.0627355093,4.4539387639,2655.06797212,2630.95872439,2561.61788432,2405.49242701,0.05,0.12,0.2,2.06,3.38,-0.014045868500000001,-0.0049557522,4.98,6.07,0.0095182338,-0.008961180400000001,-0.0022852239,-0.0005441354,-0.0050109102,-0.0033811148,-0.0043787083,-0.0030581361,-0.0030689565,-0.0042902754,-0.006447453299999999,-0.0001363227,-0.010252758,-0.0042358586,-0.0116189865,-0.0015082189,0.0013077917999999998,-0.0013525601,0.0029248671000000003,-0.0006580366000000001,-0.0012020157,3.33,3.26,3.18,0.07,0.15,1.09,2.69,5.87,5.95,6.02,0.0,0.03125,0.0147783251,-0.04,-1.12,-1.04,1.09,-1.4,-1.11,-0.09,0.45,-0.49,-0.53,0.06,0.55,-0.18,1.19,-1.45,0.61,-0.62,-0.06,-0.1,-1.07,-0.37,-0.35,-1.8,-0.43,-0.46,2662.97998
2011-01-05,0.0224814433,0.0078135015,-0.0038156952,0.0145690898,-0.0037964471999999997,1.3224951498,1.2966604044,2.834395629,3.9911626136000002,2671.75008817,2648.3440836,2579.5146846000002,2416.33970637,0.13,0.14,0.19,2.14,3.5,0.010180109599999999,-0.014764133999999996,5.09,6.17,0.0069878648,0.0045059876,0.0046453511,0.0025835866,0.0081801258,0.0130263395,0.001611929,-0.0006313655,0.012228283500000001,-0.0032039872,0.0227487836,-0.0026702937,-0.0029161988,0.0049884435,-0.0050936904,0.0050071707,0.0037746337,0.0027122977,-0.0047068556,0.0117837316,0.0022263104,3.37,3.36,3.31,0.01,0.06,1.08,2.67,5.98,6.03,6.04,0.0,0.126984127,0.0646766169,-0.6,2.11,-0.27,0.87,1.03,-0.52,0.39,-1.14,0.57,-0.37,0.33,-0.17,1.08,-4.2,0.0,-1.22,-1.08,1.15,0.51,1.98,1.05,1.03,2.78,-1.84,-0.23,2702.199951
2011-01-06,0.0168579401,0.0028458079,0.0078135015,-0.0038156952,0.0145690898,1.7615571034,1.4377765616,3.5407769705,3.8606288766000003,2678.68459814,2654.20558925,2584.62743787,2419.26060375,0.13,0.15,0.18,2.09,3.44,-0.0213732004,0.0003654971,5.06,6.11,-0.005507134,0.0140300955,-0.0005015045,-0.002955889,-0.0008084371000000001,-0.0083235355,-0.0042918457,-0.0015795609,-0.0049217225,0.0292857143,-0.006796324,0.0064257431999999995,-4.8707808152e-05,-0.0040371122,0.0059901142000000004,-0.0021229576999999998,0.0011987828999999999,-0.0021820625,-0.0052915663,-0.0046158848,-0.004868152,3.31,3.29,3.26,0.02,0.05,1.05,2.67,5.93,5.96,5.98,-0.052631578899999996,-0.042253521100000004,-0.023364486,-0.56,-1.03,0.0,-1.84,-2.13,0.62,-0.15,-1.15,-0.27,-0.15,0.16,-0.2,0.29,-0.87,1.25,-0.34,-0.22,-0.15,-0.12,-0.01,0.68,0.66,-2.69,-0.61,-0.44,2709.889893
2011-01-07,-0.056917475099999996,-0.0024797948000000003,0.0028458079,0.0078135015,-0.0038156952,1.8960523049,1.4094321211,2.4972362569,3.3057283715,2683.1364751999995,2658.86885904,2589.27616274,2422.08557209,0.13,0.14,0.18,1.96,3.34,-0.0033948171999999997,-0.0010960906,5.02,6.07,-0.0039395179999999995,0.0013343110000000001,0.0010035123,0.005929304399999999,0.007161508000000001,-0.0019907242,-0.007004256800000001,-0.0096503877,-0.0188849146,-0.0076335878,-0.0202177903,0.0054535249,-0.0099476605,-0.005847694200000001,-0.0048056751,-0.0018447823999999998,-0.0041902237,-0.001927777,0.0051710288,-0.0045361073,-0.0025722204,3.21,3.2,3.16,0.01,0.05,1.05,2.73,5.89,5.93,5.94,0.0,-0.11764705880000001,-0.062200956900000014,0.24,-1.26,-1.05,-1.13,-0.4,-0.4,-0.23,-0.63,-0.56,-0.21,-0.35,0.5,-0.14,-0.27,0.38,0.54,-1.54,-0.81,-0.22,0.14,0.28,0.27,-2.03,-1.17,-0.13,2703.169922
2011-01-10,-0.05432087519999999,0.0017128509,-0.0024797948000000003,0.0028458079,0.0078135015,0.6048637528,1.5195322819,2.4529252588,2.6638461961,2687.62076135,2663.52897237,2593.92415828,2424.92850221,0.14,0.15,0.18,1.93,3.32,0.013284886999999999,0.0009144111,4.99,6.07,0.005765345,-0.0032413444,-0.005714285699999999,0.0001511373,0.0188325657,-0.0043668768,0.0043407488000000004,-0.0070287223,-0.005499473100000001,-0.013286748300000002,-0.009523777800000001,-0.006085448100000001,-0.0164399774,-0.00467891,-0.013065900600000001,-0.0013763272,-0.0067283141000000005,-0.0031957464000000003,-0.016553447199999998,0.00475991,-0.001783134,3.18,3.17,3.14,0.01,0.04,1.08,2.75,5.89,5.92,5.93,0.0,-0.0166666667,-0.0153061224,-0.06,2.54,-1.58,-0.4,1.39,-1.17,-0.28,0.19,-0.35,0.38,-0.76,-0.68,0.42,-0.52,-0.88,0.45,0.04,0.89,-0.16,-0.12,-0.2,-0.16,-0.71,1.01,0.4,2707.800049
2011-01-11,0.012965053700000001,0.0033348212,0.0017128509,-0.0024797948000000003,0.0028458079,1.3269959161,2.0260093347,2.5389127818,3.50184079,2692.93154619,2668.60526814,2598.74399827,2427.8329955,0.15,0.15,0.19,1.98,3.37,0.0209547288,0.0042024484,4.99,6.05,0.0032110640999999996,-0.0038540287,0.0008066141999999999,0.001284473,-0.0023653234,-0.0018410060999999999,0.0064829281,0.0017696268,0.0046082026,-0.0038978740000000004,0.0064102242,0.0074538137,0.0157520831,0.009687255,0.012324489499999999,0.003725127,0.0099068094,0.0029585251,0.0043835508,0.004017273,0.0066017749,3.22,3.22,3.18,0.0,0.04,1.06,2.68,5.86,5.9,5.9,0.055555555599999994,0.0169491525,0.0259067358,-0.88,2.0,1.58,1.97,2.08,1.06,0.25,0.26,0.95,0.75,1.06,0.34,0.13,1.86,0.5,-0.52,2.21,0.58,0.4,0.78,-0.02,-0.04,-1.04,1.76,0.54,2716.830078
2011-01-12,-0.0101104009,0.0075455584,0.0033348212,0.0017128509,-0.0024797948000000003,1.3000565331,2.6397448675,2.6135742557,4.1713009076,2701.00400652,2675.15048813,2604.17874649,2430.91256846,0.15,0.15,0.18,1.99,3.4,0.008122050300000001,0.0034570596999999995,5.02,6.08,0.0011552336,0.0076169388000000005,-0.0034555712,-0.0024147299,0.0081372439,-0.0014104047,0.0021471284,0.0036935924,0.025458739700000003,0.0156527209,0.0194266879,0.011758488300000002,0.0215307794,0.0061024601,0.0183258203,0.009007580500000001,0.0153730769,0.0071591336,0.0061546088,0.0083043622,0.013007103600000002,3.25,3.25,3.22,0.0,0.03,1.06,2.68,5.9,5.93,5.93,-0.052631578899999996,0.0166666667,0.0050505051,0.9,0.52,2.16,1.45,0.82,1.79,0.79,1.23,0.4,0.12,1.85,0.16,0.83,1.12,0.1,0.4,0.14,0.78,1.02,-0.66,-1.1,-1.01,1.98,0.51,0.29,2737.330078
2011-01-13,0.0266494482,-0.0007452660000000001,0.0075455584,0.0033348212,0.0017128509,0.9373128431000001,2.7153812474000003,2.3885658690000002,4.5112779708,2707.23783061,2680.8780644000008,2609.32036581,2433.9412,0.15,0.15,0.18,1.93,3.34,-0.0050081655,0.0019945603,5.0,6.05,0.0090556531,-0.003239693,-0.0028003275,-0.0023903176999999997,0.0036583240999999997,0.0078769936,-0.0037493304999999997,0.00656,-0.0058152093000000005,-0.0126093875,-0.0037487975,0.0016975319,0.0075435948,-0.0044292878999999995,0.000895498,-0.0017107460999999998,0.0046992013,-0.0020024804,0.0022709286,-0.0008859452,-0.00043700760000000004,3.19,3.19,3.16,0.0,0.03,1.05,2.71,5.87,5.9,5.9,0.0,-0.0327868852,-0.0301507538,0.07,-0.06,0.75,-0.8,-0.5,-0.02,-0.21,1.65,-0.42,0.09,0.2,-0.61,-0.08,-2.74,0.38,1.26,-0.95,-0.05,-0.18,-0.32,-1.05,-1.05,1.0,-3.27,-0.88,2735.290039
2011-01-14,0.05005977440000002,0.0073154983999999985,-0.0007452660000000001,0.0075455584,0.0033348212,1.9284813202000002,3.8610986397000002,3.3650940764999997,4.4738763119,2715.97641577,2687.96587246,2615.04505926,2437.13880049,0.14,0.15,0.18,1.95,3.35,0.0015318963000000001,-0.0104958379,5.03,6.09,0.005941227800000001,-0.0037077043,0.0026662612,0.00022747259999999998,0.0080999362,0.0173556892,0.011827957,-0.0057224766,0.0103486837,0.0039020219,0.0269677337,0.0147307654,0.0021258647,-0.0036188855,8.34378562922e-05,0.0073845422,0.0018255717999999998,0.0047289433,-0.0128612536,0.0086429561,0.006735687099999999,3.21,3.2,3.17,0.01,0.04,1.06,2.74,5.91,5.94,5.95,0.0,0.0,0.010362694300000001,-0.72,0.63,0.19,0.85,0.15,0.2,0.36,0.17,-0.3,-1.91,0.35,1.18,0.75,1.66,-0.57,-0.75,-3.22,0.74,0.64,-0.07,-0.05,-0.04,-0.96,-0.9,-0.91,2755.300049
2011-01-18,-9.9e-06,0.0038290019,0.0073154983999999985,-0.0007452660000000001,0.0075455584,2.1438085512000002,2.7616394249000003,3.6959166961000003,4.6493198314,2725.04435799,2695.38341775,2620.95898235,2440.40955967,0.15,0.16,0.19,1.97,3.39,-0.0016388069000000001,0.0018288222,5.06,6.11,0.0036092014,-0.0011116575,-0.0018502978,-0.0018800127,-0.022468939900000002,0.013245033100000001,-0.011689691799999999,-0.0071942607,-0.0035626809000000002,0.012720883799999999,-0.0079388702,0.011176812,0.0073808276,0.0090468008,0.009575024100000001,0.0013764112,-0.0053226032,0.0042884683,-0.029507287599999998,-1.2394e-05,0.0020540485,3.24,3.23,3.2,0.01,0.04,1.05,2.72,5.92,5.95,5.96,0.055555555599999994,0.0169491525,0.010256410300000001,0.37,0.38,0.89,0.67,-0.17,0.95,0.87,0.65,1.3,0.57,-0.03,-0.43,0.46,-1.23,0.19,-0.05,2.06,0.29,0.41,-0.08,-0.44,-0.48,2.59,1.98,0.37,2765.850098
2011-01-19,0.0548166262,-0.0146392572,0.0038290019,0.0073154983999999985,-0.0007452660000000001,0.3139699118,1.6451321958,2.3463403062,2.8608541158999996,2725.1017669,2698.23834054,2625.0531441,2443.244888500001,0.16,0.16,0.19,1.95,3.37,-0.0057999562,0.0018254838,5.02,6.07,0.0039591145,-0.0007015604,0.0049635332,-0.0013215257,-0.0053133830000000005,-0.0229019869,-0.014516129,0.007407456,-0.0232402458,-0.0066294836,-0.0209296078,-0.0059712998,-0.0089640768,-0.0131595846,-0.008495954699999999,-0.0101156552,0.0109977183,-0.0010677246000000001,0.0181315248,-0.0255956004,-0.010498251399999999,3.21,3.21,3.18,0.0,0.03,1.05,2.7,5.88,5.91,5.91,0.0,0.0,-0.0101522843,0.29,0.37,-0.82,-1.31,-0.57,-0.83,-0.21,0.66,-1.34,0.15,0.74,1.14,-1.56,3.07,0.48,-0.88,-0.38,-2.77,-1.26,-0.82,-0.44,-0.41,0.66,-0.21,0.18,2725.360107
2011-01-20,0.09025167419999999,-0.0077311134,-0.0146392572,0.0038290019,0.0073154983999999985,-1.2070169858,0.0773476441,1.4008657127000002,1.3750109847,2721.31781638,2698.81469277,2628.16047331,2445.84235268,0.15,0.16,0.19,2.06,3.47,-0.025206384100000003,-0.0193148688,5.12,6.17,0.0007028767,-0.0055318961,0.0031952423999999998,-0.000288991,-0.018179691799999998,-0.026274887,0.0054555374,0.0047953963,0.0237932058,-0.0042149281,0.0025149325,-0.0062627557999999995,-0.0029848476,-0.0182040741,-0.0082580446,-0.0012949591,-0.017032203500000002,-0.0002105854,-0.0291667865,-0.0111959713,-0.003479332,3.32,3.31,3.28,0.01,0.04,1.05,2.7,5.98,6.01,6.02,0.0,0.0833333333,0.0564102564,-1.23,-1.61,-0.38,-2.22,-2.2,-0.79,-0.1,0.07,-1.84,-1.73,-1.55,-0.56,-0.57,2.94,-1.23,-1.28,-4.63,-1.27,-0.18,1.14,0.22,0.23,0.47,-4.27,-1.78,2704.290039
